sample_index;forward_barcode;reverse_barcode;count
i3011;FB201378;RB201378;518
i3011;FB201981;RB201981;477
i3011;FB201880;RB201880;2718
i3011;FB201256;RB201256;619
i3011;FB201667;RB201667;162880
i3011;FB201184;RB201184;37697
i3011;FB200764;RB200764;3507
i3011;FB200063;RB200063;1143
i3011;FB201245;RB201245;3094
i3011;FB200789;RB200789;30603
i3011;FB200319;RB200319;1256
i3011;FB202060;RB202060;589
i3011;FB200066;RB200066;2319
i3011;FB201352;RB201352;2903
i3011;FB203333;RB203333;5695
i3011;FB201201;RB201201;153
i3011;FB200530;RB200530;156
i3011;FB200473;RB200473;2811
i3011;FB201522;RB201522;1622
i3011;FB200717;RB200717;165
i3011;FB200149;RB200149;79
i3011;FB202013;RB202013;151
i3011;FB201025;RB201025;62
i3011;FB201010;RB201010;27738
i3011;FB203365;RB203365;20917
i3011;FB201654;RB201654;4165
i3011;FB203314;RB203314;32
i3011;FB201714;RB201714;11273
i3011;FB201900;RB201900;1646
i3011;FB201458;RB201458;6013
i3011;FB202161;RB202161;625
i3011;FB201246;RB201246;1359
i3011;FB201808;RB201808;5372
i3011;FB200937;RB200937;100607
i3011;FB201151;RB201151;200651
i3011;FB201913;RB201913;5250
i3011;FB201557;RB201557;16217
i3011;FB201442;RB201442;18276
i3011;FB200383;RB200383;229
i3011;FB201254;RB201254;1120
i3011;FB201441;RB201441;3946
i3011;FB201603;RB201603;897
i3011;FB202951;RB202951;3146
i3011;FB202698;RB202698;1786
i3011;FB201620;RB201620;7948
i3011;FB200518;RB200518;4829
i3011;FB200446;RB200446;4539
i3011;FB201871;RB201871;1513
i3011;FB200049;RB200049;659
i3011;FB201577;RB201577;8324
i3011;FB200954;RB200954;580
i3011;FB201499;RB201499;1452
i3011;FB201380;RB201380;962
i3011;FB201292;RB201292;6650
i3011;FB201562;RB201562;1343
i3011;FB200690;RB200690;12702
i3011;FB202089;RB202089;6909
i3011;FB201684;RB201684;5737
i3011;FB201131;RB201131;35918
i3011;FB203075;RB203075;603
i3011;FB201569;RB201569;4720
i3011;FB202045;RB202045;1327
i3011;FB201231;RB201231;3248
i3011;FB201688;RB201688;9239
i3011;FB202419;RB202419;2217
i3011;FB203292;RB203292;573
i3011;FB202159;RB202159;2214
i3011;FB202977;RB202977;20240
i3011;FB201972;RB201972;2313
i3011;FB201165;RB201165;1327
i3011;FB200010;RB200010;27519
i3011;FB201476;RB201476;2309
i3011;FB201252;RB201252;512
i3011;FB201910;RB201910;1058
i3011;FB201174;RB201174;6575
i3011;FB202641;RB202641;507
i3011;FB200684;RB200684;2752
i3011;FB202457;RB202457;445
i3011;FB200804;RB200804;2835
i3011;FB200078;RB200078;717
i3011;FB202767;RB202767;84
i3011;FB201784;RB201784;576
i3011;FB200920;RB200920;434
i3011;FB200834;RB200834;295
i3011;FB202086;RB202086;1013
i3011;FB202277;RB202277;587
i3011;FB200805;RB200805;2828
i3011;FB202947;RB202947;188
i3011;FB202500;RB202500;150
i3011;FB200491;RB200491;217
i3011;FB202145;RB202145;4865
i3011;FB200253;RB200253;191
i3011;FB202883;RB202883;9456
i3011;FB201811;RB201811;2455
i3011;FB201843;RB201843;5605
i3011;FB202677;RB202677;7049
i3011;FB200044;RB200044;1605
i3011;FB201288;RB201288;6872
i3011;FB200233;RB200233;1284
i3011;FB201634;RB201634;2921
i3011;FB201275;RB201275;5114
i3011;FB201066;RB201066;50976
i3011;FB202356;RB202356;1589
i3011;FB203004;RB203004;12938
i3011;FB201208;RB201208;3744
i3011;FB201388;RB201388;921
i3011;FB200281;RB200281;947
i3011;FB201225;RB201225;7027
i3011;FB200106;RB200106;558
i3011;FB201249;RB201249;505
i3011;FB201588;RB201588;1740
i3011;FB201590;RB201590;5297
i3011;FB201962;RB201962;1544
i3011;FB203056;RB203056;523
i3011;FB201898;RB201898;1258
i3011;FB202111;RB202111;3712
i3011;FB201496;RB201496;1828
i3011;FB202523;RB202523;889
i3011;FB201858;RB201858;1821
i3011;FB201036;RB201036;69972
i3011;FB201319;RB201319;69410
i3011;FB202670;RB202670;337
i3011;FB201722;RB201722;4599
i3011;FB200086;RB200086;1378
i3011;FB201977;RB201977;5817
i3011;FB201773;RB201773;4165
i3011;FB200019;RB200019;22927
i3011;FB202562;RB202562;253
i3011;FB201235;RB201235;2441
i3011;FB203870;RB203870;1243
i3011;FB202790;RB202790;1587
i3011;FB201582;RB201582;8340
i3011;FB202573;RB202573;121
i3011;FB202587;RB202587;353
i3011;FB201217;RB201217;6611
i3011;FB201532;RB201532;1436
i3011;FB201311;RB201311;944
i3011;FB201665;RB201665;4430
i3011;FB200590;RB200590;22672
i3011;FB201845;RB201845;7546
i3011;FB200881;RB200881;3105
i3011;FB200271;RB200271;13691
i3011;FB202485;RB202485;4011
i3011;FB201803;RB201803;1009
i3011;FB202406;RB202406;301
i3011;FB200418;RB200418;48823
i3011;FB201060;RB201060;7397
i3011;FB200123;RB200123;522
i3011;FB202595;RB202595;1441
i3011;FB201422;RB201422;48080
i3011;FB203221;RB203221;513196
i3011;FB200372;RB200372;13742
i3011;FB201825;RB201825;3791
i3011;FB200545;RB200545;758
i3011;FB200577;RB200577;2897
i3011;FB200475;RB200475;278
i3011;FB200061;RB200061;181
i3011;FB200275;RB200275;3086
i3011;FB201078;RB201078;3232
i3011;FB200212;RB200212;8168
i3011;FB202841;RB202841;2820
i3011;FB200215;RB200215;526
i3011;FB200334;RB200334;114
i3011;FB200923;RB200923;168
i3011;FB201480;RB201480;679
i3011;FB201114;RB201114;60
i3011;FB202071;RB202071;2056
i3011;FB200147;RB200147;92
i3011;FB201754;RB201754;205
i3011;FB200800;RB200800;6226
i3011;FB203196;RB203196;3112
i3011;FB200069;RB200069;352
i3011;FB200403;RB200403;145
i3011;FB200837;RB200837;73
i3011;FB200331;RB200331;948
i3011;FB200389;RB200389;19536
i3011;FB201338;RB201338;49740
i3011;FB202680;RB202680;1928
i3011;FB201701;RB201701;2205
i3011;FB201937;RB201937;308
i3011;FB201695;RB201695;1651
i3011;FB201924;RB201924;61247
i3011;FB201851;RB201851;217
i3011;FB201917;RB201917;4590
i3011;FB204052;RB204052;535
i3011;FB201150;RB201150;3035
i3011;FB201146;RB201146;903
i3011;FB201600;RB201600;8433
i3011;FB202010;RB202010;1191
i3011;FB201412;RB201412;21504
i3011;FB200267;RB200267;1386
i3011;FB202273;RB202273;2876
i3011;FB202299;RB202299;473
i3011;FB202607;RB202607;4867
i3011;FB200091;RB200091;1541
i3011;FB202182;RB202182;130
i3011;FB203317;RB203317;451
i3011;FB200339;RB200339;6687
i3011;FB200360;RB200360;211
i3011;FB202752;RB202752;656
i3011;FB200734;RB200734;6098
i3011;FB202734;RB202734;5099
i3011;FB202058;RB202058;889
i3011;FB201102;RB201102;14846
i3011;FB200399;RB200399;2309
i3011;FB201237;RB201237;1897
i3011;FB201540;RB201540;14416
i3011;FB202340;RB202340;108633
i3011;FB200241;RB200241;192
i3011;FB201769;RB201769;233
i3011;FB200109;RB200109;207
i3011;FB201138;RB201138;299
i3011;FB201947;RB201947;67482
i3011;FB200497;RB200497;968
i3011;FB203202;RB203202;1970
i3011;FB200875;RB200875;12422
i3011;FB201210;RB201210;3376
i3011;FB202144;RB202144;1127
i3011;FB201870;RB201870;2212
i3011;FB202995;RB202995;5878
i3011;FB201970;RB201970;1162
i3011;FB200064;RB200064;7469
i3011;FB202066;RB202066;3190
i3011;FB200256;RB200256;5081
i3011;FB202198;RB202198;69723
i3011;FB203050;RB203050;2590
i3011;FB201082;RB201082;171
i3011;FB201420;RB201420;1563
i3011;FB201526;RB201526;1532
i3011;FB201463;RB201463;170
i3011;FB201527;RB201527;4704
i3011;FB203324;RB203324;2587
i3011;FB202736;RB202736;502
i3011;FB200090;RB200090;172
i3011;FB200468;RB200468;795
i3011;FB2IC045;RB2IC045;4950
i3011;FB201747;RB201747;929
i3011;FB200244;RB200244;7139
i3011;FB201572;RB201572;6293
i3011;FB201787;RB201787;1080
i3011;FB200199;RB200199;25757
i3011;FB202691;RB202691;167
i3011;FB200715;RB200715;1379
i3011;FB201124;RB201124;6717
i3011;FB200415;RB200415;563
i3011;FB202138;RB202138;9916
i3011;FB200998;RB200998;173
i3011;FB202171;RB202171;2164
i3011;FB200682;RB200682;19792
i3011;FB201479;RB201479;389
i3011;FB202134;RB202134;908
i3011;FB202025;RB202025;215
i3011;FB203289;RB203289;618
i3011;FB201377;RB201377;281
i3011;FB200300;RB200300;1038
i3011;FB200915;RB200915;4047
i3011;FB202787;RB202787;4622
i3011;FB203345;RB203345;3212
i3011;FB201269;RB201269;404
i3011;FB202200;RB202200;1706
i3011;FB201255;RB201255;2057
i3011;FB202201;RB202201;1585
i3011;FB202583;RB202583;1089
i3011;FB201432;RB201432;28303
i3011;FB201156;RB201156;4194
i3011;FB201334;RB201334;702
i3011;FB203277;RB203277;303
i3011;FB200878;RB200878;321
i3011;FB200408;RB200408;927
i3011;FB200309;RB200309;567
i3011;FB202258;RB202258;171
i3011;FB200030;RB200030;664
i3011;FB202725;RB202725;3800
i3011;FB200548;RB200548;33595
i3011;FB200242;RB200242;1112
i3011;FB200411;RB200411;40676
i3011;FB200270;RB200270;560
i3011;FB202629;RB202629;13837
i3011;FB201410;RB201410;4336
i3011;FB201544;RB201544;3481
i3011;FB202476;RB202476;894
i3011;FB200884;RB200884;106
i3011;FB200571;RB200571;230
i3011;FB200188;RB200188;229
i3011;FB200980;RB200980;107
i3011;FB202497;RB202497;7
i3011;FB200263;RB200263;507
i3011;FB202188;RB202188;392
i3011;FB201243;RB201243;5761
i3011;FB201798;RB201798;299
i3011;FB202817;RB202817;1911
i3011;FB202794;RB202794;896
i3011;FB201398;RB201398;6368
i3011;FB201399;RB201399;352
i3011;FB201666;RB201666;5965
i3011;FB201343;RB201343;508
i3011;FB201147;RB201147;1
i3011;FB202555;RB202555;912
i3011;FB201266;RB201266;3179
i3011;FB201987;RB201987;1228
i3011;FB202100;RB202100;1120
i3011;FB202845;RB202845;149
i3011;FB201830;RB201830;7457
i3011;FB200247;RB200247;66427
i3011;FB201925;RB201925;3460
i3011;FB202928;RB202928;14783
i3011;FB202120;RB202120;730
i3011;FB201774;RB201774;3397
i3011;FB202116;RB202116;818
i3011;FB202106;RB202106;651
i3011;FB201148;RB201148;1322
i3011;FB201960;RB201960;4413
i3011;FB200673;RB200673;200
i3011;FB200317;RB200317;3717
i3011;FB202128;RB202128;6361
i3011;FB202147;RB202147;4357
i3011;FB201990;RB201990;3496
i3011;FB200427;RB200427;1603
i3011;FB201927;RB201927;3454
i3011;FB202850;RB202850;17288
i3011;FB201704;RB201704;233
i3011;FB202172;RB202172;507
i3011;FB200203;RB200203;234
i3011;FB200033;RB200033;7508
i3011;FB200151;RB200151;29353
i3011;FB202180;RB202180;1882
i3011;FB203352;RB203352;491
i3011;FB202430;RB202430;357
i3011;FB203309;RB203309;437
i3011;FB202083;RB202083;2012
i3011;FB202133;RB202133;4366
i3011;FB201134;RB201134;5668
i3011;FB200014;RB200014;220
i3011;FB201614;RB201614;12678
i3011;FB200050;RB200050;5080
i3011;FB200196;RB200196;329
i3011;FB202432;RB202432;148
i3011;FB201638;RB201638;348
i3011;FB201991;RB201991;52
i3011;FB200653;RB200653;157
i3011;FB200732;RB200732;2043
i3011;FB200982;RB200982;86
i3011;FB200792;RB200792;2031
i3011;FB200127;RB200127;148
i3011;FB201506;RB201506;22264
i3011;FB201043;RB201043;2978
i3011;FB200291;RB200291;1253
i3011;FB201556;RB201556;5888
i3011;FB202108;RB202108;4245
i3011;FB202343;RB202343;5127
i3011;FB200234;RB200234;42823
i3011;FB201868;RB201868;2887
i3011;FB202514;RB202514;54
i3011;FB201450;RB201450;185
i3011;FB202203;RB202203;20532
i3011;FB200153;RB200153;41
i3011;FB200204;RB200204;2140
i3011;FB200659;RB200659;15399
i3011;FB201194;RB201194;2939
i3011;FB200752;RB200752;108
i3011;FB201797;RB201797;820
i3011;FB200288;RB200288;1273
i3011;FB201954;RB201954;2595
i3011;FB200971;RB200971;247
i3011;FB200547;RB200547;972
i3011;FB201177;RB201177;5814
i3011;FB202373;RB202373;403
i3011;FB200417;RB200417;163
i3011;FB200978;RB200978;217
i3011;FB200290;RB200290;30
i3011;FB203403;RB203403;2417
i3011;FB201500;RB201500;2300
i3011;FB202137;RB202137;648
i3011;FB200229;RB200229;130
i3011;FB202193;RB202193;1897
i3011;FB201173;RB201173;208
i3011;FB201636;RB201636;1935
i3011;FB200185;RB200185;369
i3011;FB202612;RB202612;1289
i3011;FB202271;RB202271;671
i3011;FB202085;RB202085;130
i3011;FB201265;RB201265;3846
i3011;FB201263;RB201263;28976
i3011;FB201219;RB201219;119
i3011;FB202662;RB202662;164
i3011;FB200698;RB200698;1105
i3011;FB203285;RB203285;1679
i3011;FB200172;RB200172;116
i3011;FB201873;RB201873;112
i3011;FB200809;RB200809;124
i3011;FB201370;RB201370;721
i3011;FB202849;RB202849;104
i3011;FB202142;RB202142;393
i3011;FB201696;RB201696;1616
i3011;FB200621;RB200621;30
i3011;FB200009;RB200009;1086
i3011;FB202146;RB202146;660
i3011;FB202596;RB202596;51
i3011;FB203194;RB203194;1501
i3011;FB200176;RB200176;977
i3011;FB202148;RB202148;1423
i3011;FB200070;RB200070;297
i3011;FB200223;RB200223;1287
i3011;FB202908;RB202908;4906
i3011;FB201751;RB201751;408
i3011;FB203037;RB203037;409
i3011;FB201359;RB201359;221
i3011;FB201757;RB201757;2970
i3011;FB203102;RB203102;168
i3011;FB200337;RB200337;25845
i3011;FB200886;RB200886;1149
i3011;FB200255;RB200255;130
i3011;FB201197;RB201197;6557
i3011;FB200770;RB200770;13126
i3011;FB201816;RB201816;11998
i3011;FB202450;RB202450;1470
i3011;FB202157;RB202157;52
i3011;FB201869;RB201869;922
i3011;FB201984;RB201984;2728
i3011;FB200175;RB200175;19343
i3011;FB202098;RB202098;3241
i3011;FB202185;RB202185;187
i3011;FB201381;RB201381;2522
i3011;FB200237;RB200237;6025
i3011;FB203415;RB203415;475
i3011;FB201274;RB201274;1392
i3011;FB202358;RB202358;290
i3011;FB200430;RB200430;113
i3011;FB2IC010;RB2IC010;12669
i3011;FB200216;RB200216;4967
i3011;FB203278;RB203278;208
i3011;FB203205;RB203205;5656
i3011;FB200410;RB200410;3556
i3011;FB200343;RB200343;4436
i3011;FB200055;RB200055;500
i3011;FB201715;RB201715;521
i3011;FB201122;RB201122;1580
i3011;FB200132;RB200132;82
i3011;FB202055;RB202055;5308
i3011;FB202584;RB202584;320
i3011;FB201017;RB201017;29161
i3011;FB201591;RB201591;1099
i3011;FB200158;RB200158;446
i3011;FB201894;RB201894;3547
i3011;FB202387;RB202387;532
i3011;FB201549;RB201549;36672
i3011;FB201677;RB201677;5967
i3011;FB200419;RB200419;1461
i3011;FB201593;RB201593;2222
i3011;FB201985;RB201985;935
i3011;FB201523;RB201523;2016
i3011;FB201008;RB201008;17947
i3011;FB201961;RB201961;1935
i3011;FB200797;RB200797;38165
i3011;FB201690;RB201690;1268
i3011;FB200753;RB200753;1695
i3011;FB203425;RB203425;21586
i3011;FB202046;RB202046;7070
i3011;FB201560;RB201560;1946
i3011;FB203286;RB203286;6460
i3011;FB203421;RB203421;490
i3011;FB201721;RB201721;777
i3011;FB200261;RB200261;306
i3011;FB200432;RB200432;463
i3011;FB201763;RB201763;4541
i3011;FB201607;RB201607;1750
i3011;FB202571;RB202571;173
i3011;FB202043;RB202043;1845
i3011;FB202265;RB202265;469
i3011;FB201953;RB201953;3433
i3011;FB200448;RB200448;17433
i3011;FB201444;RB201444;758
i3011;FB201031;RB201031;1240
i3011;FB201671;RB201671;8805
i3011;FB201386;RB201386;27854
i3011;FB202495;RB202495;21032
i3011;FB201139;RB201139;3711
i3011;FB201346;RB201346;2688
i3011;FB200003;RB200003;8913
i3011;FB202220;RB202220;1330
i3011;FB201764;RB201764;127
i3011;FB202423;RB202423;217
i3011;FB200855;RB200855;2394
i3011;FB201692;RB201692;1258
i3011;FB201277;RB201277;176
i3011;FB201169;RB201169;925
i3011;FB201575;RB201575;17769
i3011;FB201647;RB201647;704
i3011;FB201520;RB201520;20097
i3011;FB200401;RB200401;204
i3011;FB200258;RB200258;315
i3011;FB201294;RB201294;743
i3011;FB200863;RB200863;44455
i3011;FB201510;RB201510;3448
i3011;FB200129;RB200129;24692
i3011;FB202351;RB202351;298
i3011;FB202183;RB202183;1822
i3011;FB200114;RB200114;228
i3011;FB202435;RB202435;14648
i3011;FB200096;RB200096;20
i3011;FB201033;RB201033;19743
i3011;FB201376;RB201376;817
i3011;FB201570;RB201570;9377
i3011;FB203431;RB203431;27213
i3011;FB202096;RB202096;39792
i3011;FB201697;RB201697;3237
i3011;FB201280;RB201280;812
i3011;FB202003;RB202003;54
i3011;FB200534;RB200534;34134
i3011;FB200240;RB200240;587
i3011;FB200477;RB200477;276
i3011;FB202371;RB202371;9166
i3011;FB201942;RB201942;2168
i3011;FB202216;RB202216;237
i3011;FB202440;RB202440;18933
i3011;FB202526;RB202526;253
i3011;FB201325;RB201325;5587
i3011;FB201822;RB201822;10587
i3011;FB201092;RB201092;2176
i3011;FB200872;RB200872;83953
i3011;FB201279;RB201279;16963
i3011;FB200338;RB200338;119
i3011;FB201009;RB201009;1081
i3011;FB202826;RB202826;2477
i3011;FB202214;RB202214;3183
i3011;FB202615;RB202615;37810
i3011;FB201829;RB201829;3770
i3011;FB201912;RB201912;2429
i3011;FB201379;RB201379;2703
i3011;FB200603;RB200603;290
i3011;FB200811;RB200811;612
i3011;FB200688;RB200688;246
i3011;FB201341;RB201341;3364
i3011;FB201820;RB201820;49363
i3011;FB200180;RB200180;847
i3011;FB200171;RB200171;172
i3011;FB202547;RB202547;1157
i3011;FB200394;RB200394;137
i3011;FB201849;RB201849;5549
i3011;FB201428;RB201428;1799
i3011;FB200803;RB200803;4212
i3011;FB203227;RB203227;672
i3011;FB201809;RB201809;4924
i3011;FB201839;RB201839;804
i3011;FB200614;RB200614;4772
i3011;FB202282;RB202282;2307
i3011;FB200663;RB200663;71568
i3011;FB204469;RB204469;39565
i3011;FB200420;RB200420;256469
i3011;FB200347;RB200347;78
i3011;FB201883;RB201883;1574
i3011;FB200794;RB200794;475
i3011;FB203394;RB203394;2358
i3011;FB201640;RB201640;26220
i3011;FB202230;RB202230;310
i3011;FB202661;RB202661;267
i3011;FB200211;RB200211;341
i3011;FB202955;RB202955;558
i3011;FB201678;RB201678;664
i3011;FB202293;RB202293;581
i3011;FB200661;RB200661;1084
i3011;FB201142;RB201142;1683
i3011;FB201186;RB201186;1158
i3011;FB202635;RB202635;32372
i3011;FB201348;RB201348;229
i3011;FB200167;RB200167;3405
i3011;FB201545;RB201545;1565
i3011;FB202447;RB202447;195
i3011;FB201416;RB201416;6933
i3011;FB200160;RB200160;943
i3011;FB200882;RB200882;1273
i3011;FB200539;RB200539;941
i3011;FB200115;RB200115;1465
i3011;FB202768;RB202768;836
i3011;FB201283;RB201283;6964
i3011;FB202488;RB202488;227
i3011;FB201384;RB201384;1124
i3011;FB202515;RB202515;321
i3011;FB201703;RB201703;68
i3011;FB202528;RB202528;200
i3011;FB201801;RB201801;1618
i3011;FB201733;RB201733;26946
i3011;FB202242;RB202242;1
i3011;FB200599;RB200599;3193
i3011;FB200930;RB200930;53991
i3011;FB202088;RB202088;230
i3011;FB200787;RB200787;4133
i3011;FB201347;RB201347;96
i3011;FB202963;RB202963;1340
i3011;FB200029;RB200029;397
i3011;FB201273;RB201273;598
i3011;FB203168;RB203168;121
i3011;FB201475;RB201475;3111
i3011;FB201943;RB201943;1637
i3011;FB201708;RB201708;45069
i3011;FB201863;RB201863;2505
i3011;FB200235;RB200235;25
i3011;FB201340;RB201340;4527
i3011;FB201459;RB201459;1237
i3011;FB201635;RB201635;1327
i3011;FB201453;RB201453;4205
i3011;FB200699;RB200699;80
i3011;FB201287;RB201287;9459
i3011;FB201233;RB201233;3268
i3011;FB201789;RB201789;105512
i3011;FB200273;RB200273;510
i3011;FB200209;RB200209;501
i3011;FB200135;RB200135;6771
i3011;FB200947;RB200947;220
i3011;FB201867;RB201867;4847
i3011;FB201612;RB201612;1319
i3011;FB201433;RB201433;3776
i3011;FB201136;RB201136;415
i3011;FB202375;RB202375;920
i3011;FB201633;RB201633;337
i3011;FB200089;RB200089;286
i3011;FB201409;RB201409;1405
i3011;FB200687;RB200687;340
i3011;FB200483;RB200483;1827
i3011;FB200034;RB200034;178
i3011;FB200002;RB200002;46
i3011;FB200280;RB200280;258
i3011;FB201203;RB201203;603
i3011;FB201172;RB201172;5290
i3011;FB201103;RB201103;1008
i3011;FB202694;RB202694;21
i3011;FB201064;RB201064;348
i3011;FB200833;RB200833;89
i3011;FB201793;RB201793;184
i3011;FB200640;RB200640;39360
i3011;FB202192;RB202192;3521
i3011;FB201705;RB201705;1318
i3011;FB201345;RB201345;228
i3011;FB202620;RB202620;281
i3011;FB200168;RB200168;133
i3011;FB200445;RB200445;977
i3011;FB201372;RB201372;9752
i3011;FB200306;RB200306;622
i3011;FB203341;RB203341;164
i3011;FB201730;RB201730;46879
i3011;FB201196;RB201196;1923
i3011;FB201539;RB201539;172
i3011;FB202722;RB202722;872
i3011;FB201517;RB201517;6828
i3011;FB201067;RB201067;11746
i3011;FB200080;RB200080;580
i3011;FB200161;RB200161;96
i3011;FB203340;RB203340;342
i3011;FB202475;RB202475;3099
i3011;FB201727;RB201727;518
i3011;FB201238;RB201238;311
i3011;FB201244;RB201244;2981
i3011;FB200174;RB200174;850
i3011;FB200107;RB200107;2215
i3011;FB200681;RB200681;425
i3011;FB200182;RB200182;1826
i3011;FB203218;RB203218;5065
i3011;FB200366;RB200366;849
i3011;FB201896;RB201896;461
i3011;FB201004;RB201004;31841
i3011;FB200276;RB200276;502
i3011;FB202586;RB202586;481
i3011;FB201211;RB201211;5486
i3011;FB202574;RB202574;50
i3011;FB201814;RB201814;1661
i3011;FB201893;RB201893;339
i3011;FB202613;RB202613;490
i3011;FB201567;RB201567;6705
i3011;FB201236;RB201236;6420
i3011;FB201516;RB201516;3858
i3011;FB203250;RB203250;630
i3011;FB202603;RB202603;110
i3011;FB202112;RB202112;391
i3011;FB200110;RB200110;379
i3011;FB203275;RB203275;1521
i3011;FB201716;RB201716;3031
i3011;FB201723;RB201723;2281
i3011;FB201741;RB201741;12654
i3011;FB202797;RB202797;465
i3011;FB200126;RB200126;37
i3011;FB201957;RB201957;44876
i3011;FB202393;RB202393;139
i3011;FB200370;RB200370;316
i3011;FB201383;RB201383;954
i3011;FB200994;RB200994;635
i3011;FB201434;RB201434;722
i3011;FB203377;RB203377;98
i3011;FB201768;RB201768;29247
i3011;FB203226;RB203226;588
i3011;FB202754;RB202754;1350
i3011;FB201068;RB201068;12265
i3011;FB200206;RB200206;716
i3011;FB202015;RB202015;4055
i3011;FB202027;RB202027;4368
i3011;FB202314;RB202314;19563
i3011;FB202941;RB202941;6688
i3011;FB202701;RB202701;680
i3011;FB201524;RB201524;16226
i3011;FB202542;RB202542;1007
i3011;FB202674;RB202674;63028
i3011;FB200391;RB200391;487
i3011;FB200931;RB200931;2902
i3011;FB200465;RB200465;590
i3011;FB201988;RB201988;993
i3011;FB200006;RB200006;2641
i3011;FB202262;RB202262;2190
i3011;FB200670;RB200670;693
i3011;FB201675;RB201675;303
i3011;FB202094;RB202094;5691
i3011;FB202104;RB202104;345
i3011;FB201247;RB201247;13313
i3011;FB202472;RB202472;2513
i3011;FB203233;RB203233;2739
i3011;FB201599;RB201599;1276
i3011;FB202565;RB202565;90
i3011;FB201472;RB201472;8083
i3011;FB202196;RB202196;4484
i3011;FB200314;RB200314;522
i3011;FB202269;RB202269;187
i3011;FB200517;RB200517;1827
i3011;FB201487;RB201487;1344
i3011;FB203115;RB203115;1210
i3011;FB201406;RB201406;838
i3011;FB202486;RB202486;1920
i3011;FB202189;RB202189;1240
i3011;FB202599;RB202599;122
i3011;FB202783;RB202783;2557
